area_peril_id,lon,lat,peril_id,coverage_type
37882,111.0914,-8.20548,QTS,1
37883,111.09139,-8.20451,QTS,1
37884,111.09172,-8.20192,QTS,1
37885,111.09244,-8.20094,QTS,1
37886,111.09259,-8.20085,QTS,1
37887,111.09307,-8.20051,QTS,1
37888,111.09318,-8.2004,QTS,1
37889,111.09364,-8.20018,QTS,1
37890,111.09383,-8.19986,QTS,1
37891,111.09411,-8.19974,QTS,1
37892,111.09458,-8.19936,QTS,1
37893,111.09472,-8.19907,QTS,1
37894,111.09483,-8.1988,QTS,1
37895,111.0949,-8.19867,QTS,1
37896,111.09671,-8.19605,QTS,1
37897,111.09684,-8.19594,QTS,1
37898,111.09719,-8.19545,QTS,1
37899,111.0973,-8.19518,QTS,1
37900,111.09785,-8.19443,QTS,1
37901,111.09797,-8.19425,QTS,1
37902,111.09829,-8.19401,QTS,1
37903,111.09852,-8.19381,QTS,1
37904,111.09867,-8.19353,QTS,1
37905,111.09877,-8.19339,QTS,1
37906,111.09879,-8.19306,QTS,1
37907,111.09894,-8.19277,QTS,1
37908,111.09899,-8.1926,QTS,1
37909,111.09901,-8.19228,QTS,1
37910,111.09918,-8.19229,QTS,1
37911,111.09947,-8.19225,QTS,1
37912,111.09981,-8.19228,QTS,1
37913,111.10038,-8.19216,QTS,1
37914,111.10076,-8.19193,QTS,1
37915,111.10115,-8.19195,QTS,1
37916,111.1015,-8.19198,QTS,1
37917,111.10167,-8.19192,QTS,1
37918,111.10192,-8.19173,QTS,1
37919,111.10222,-8.19166,QTS,1
37920,111.10227,-8.19182,QTS,1
37921,111.10253,-8.19194,QTS,1
37922,111.1028,-8.19206,QTS,1
37923,111.10301,-8.19224,QTS,1
37924,111.10353,-8.19235,QTS,1
37925,111.10369,-8.19239,QTS,1
37926,111.10384,-8.19262,QTS,1
37927,111.10429,-8.193,QTS,1
37928,111.10434,-8.19318,QTS,1
37929,111.10452,-8.19347,QTS,1
37930,111.10469,-8.19361,QTS,1
37931,111.10503,-8.19389,QTS,1
37932,111.1052,-8.19397,QTS,1
37933,111.10568,-8.1944,QTS,1
37934,111.10584,-8.19447,QTS,1
37935,111.1061,-8.19465,QTS,1
37936,111.10644,-8.19472,QTS,1
37937,111.10697,-8.1945,QTS,1
37938,111.10731,-8.19447,QTS,1
37939,111.10765,-8.19445,QTS,1
37940,111.10799,-8.19446,QTS,1
37941,111.10819,-8.19423,QTS,1
37942,111.10843,-8.19414,QTS,1
37943,111.1087,-8.19407,QTS,1
37944,111.10904,-8.19394,QTS,1
37945,111.11259,-8.19417,QTS,1
37946,111.11224,-8.19418,QTS,1
37947,111.11193,-8.19432,QTS,1
37948,111.11163,-8.19453,QTS,1
37949,111.11121,-8.19442,QTS,1
37950,111.11086,-8.19458,QTS,1
37951,111.11044,-8.19446,QTS,1
37952,111.11015,-8.19427,QTS,1
37953,111.10996,-8.19427,QTS,1
37954,111.10959,-8.19428,QTS,1
37955,111.10929,-8.19413,QTS,1
37956,110.19606,-7.97492,QTS,1
37957,110.19601,-7.97477,QTS,1
37958,110.19577,-7.97457,QTS,1
37959,110.19549,-7.97413,QTS,1
37960,110.19515,-7.97401,QTS,1
37961,110.19487,-7.97392,QTS,1
37962,110.19464,-7.9738,QTS,1
37963,110.19452,-7.97348,QTS,1
37964,110.1941,-7.97306,QTS,1
37965,110.19387,-7.97281,QTS,1
37966,110.18748,-7.96834,QTS,1
37967,110.18691,-7.9685,QTS,1
37968,110.18496,-7.96694,QTS,1
37969,110.18405,-7.96633,QTS,1
37970,110.18366,-7.9662,QTS,1
37971,110.18255,-7.96594,QTS,1
37972,110.18217,-7.96579,QTS,1
37973,110.18153,-7.9657,QTS,1
37974,110.25124,-7.99513,QTS,1
37975,110.24291,-7.99227,QTS,1
37976,110.22868,-7.98792,QTS,1
37977,110.22757,-7.98775,QTS,1
37978,110.22266,-7.98715,QTS,1
37979,110.22214,-7.98689,QTS,1
37980,110.22182,-7.98693,QTS,1
37981,110.21822,-7.98719,QTS,1
37982,110.21787,-7.98746,QTS,1
37983,110.21749,-7.98751,QTS,1
37984,110.21719,-7.9873,QTS,1
37985,110.29781,-8.00688,QTS,1
37986,110.29802,-8.00683,QTS,1
37987,110.30032,-8.00534,QTS,1
37988,110.30084,-8.00499,QTS,1
37989,110.30121,-8.00451,QTS,1
37990,110.30155,-8.00434,QTS,1
37991,110.30221,-8.00419,QTS,1
37992,110.30224,-8.00304,QTS,1
37993,110.30206,-8.0027,QTS,1
37994,110.30202,-8.00252,QTS,1
37995,110.30202,-8.00215,QTS,1
37996,110.30081,-7.99964,QTS,1
37997,110.30054,-7.99476,QTS,1
37998,110.29978,-7.9943,QTS,1
37999,110.29949,-7.99354,QTS,1
38000,110.29945,-7.99332,QTS,1
38001,110.29918,-7.9929,QTS,1
38002,110.29981,-7.9921,QTS,1
38003,110.30005,-7.99181,QTS,1
38004,110.30024,-7.99176,QTS,1
38005,110.30108,-7.99137,QTS,1
38006,110.30119,-7.99107,QTS,1
38007,110.30131,-7.99092,QTS,1
38008,110.30376,-7.98972,QTS,1
38009,110.30385,-7.98956,QTS,1
38010,110.30358,-7.98932,QTS,1
38011,110.30285,-7.98851,QTS,1
38012,110.30294,-7.98819,QTS,1
38013,110.29641,-8.00865,QTS,1
38014,110.29623,-8.00842,QTS,1
38015,110.29589,-8.00848,QTS,1
38016,111.11341,-8.20628,QTS,1
38017,111.11317,-8.20648,QTS,1
38018,111.11297,-8.2065,QTS,1
38019,111.10805,-8.2087,QTS,1
38020,111.10779,-8.20884,QTS,1
38021,111.10734,-8.20907,QTS,1
38022,111.10717,-8.20909,QTS,1
38023,111.10682,-8.20916,QTS,1
38024,111.10649,-8.20971,QTS,1
38025,111.10613,-8.21001,QTS,1
38026,111.106,-8.21041,QTS,1
38027,111.1058,-8.21066,QTS,1
38028,111.10566,-8.21094,QTS,1
38029,111.10454,-8.21191,QTS,1
38030,111.10465,-8.21222,QTS,1
38031,111.10441,-8.21233,QTS,1
38032,111.10434,-8.21246,QTS,1
38033,111.11611,-8.20516,QTS,1
38034,111.11574,-8.20519,QTS,1
38035,111.11578,-8.20551,QTS,1
38036,111.11525,-8.20554,QTS,1
38037,111.11489,-8.20569,QTS,1
38038,111.1146,-8.2057,QTS,1
38039,111.11429,-8.20566,QTS,1
38040,111.11417,-8.20578,QTS,1
38041,111.11404,-8.20578,QTS,1
38042,111.09275,-8.20765,QTS,1
38043,111.09298,-8.2074,QTS,1
38044,111.09312,-8.20728,QTS,1
38045,111.09276,-8.20716,QTS,1
38046,111.0929,-8.20703,QTS,1
38047,111.09249,-8.20697,QTS,1
38048,111.09245,-8.20665,QTS,1
38049,111.09257,-8.20652,QTS,1
38050,111.09238,-8.20628,QTS,1
38051,111.09187,-8.20641,QTS,1
38052,111.09169,-8.20612,QTS,1
38053,111.09179,-8.20601,QTS,1
38054,111.12117,-8.19898,QTS,1
38055,111.12138,-8.19885,QTS,1
38056,111.12192,-8.19402,QTS,1
38057,111.09159,-8.20546,QTS,1
38058,111.09168,-8.20513,QTS,1
38059,111.09156,-8.20445,QTS,1
38060,111.09159,-8.20427,QTS,1
38061,111.09178,-8.20218,QTS,1
38062,111.09188,-8.20194,QTS,1
38063,111.092,-8.20168,QTS,1
38064,111.09277,-8.20093,QTS,1
38065,111.09333,-8.20044,QTS,1
38066,111.09341,-8.20033,QTS,1
38067,111.09356,-8.20033,QTS,1
38068,111.0938,-8.20015,QTS,1
38069,111.09388,-8.2,QTS,1
38070,111.09416,-8.19992,QTS,1
38071,111.09448,-8.19986,QTS,1
38072,111.09505,-8.19864,QTS,1
38073,111.09612,-8.19745,QTS,1
38074,111.09625,-8.19715,QTS,1
38075,111.09649,-8.19658,QTS,1
38076,111.09661,-8.19647,QTS,1
38077,111.09672,-8.19621,QTS,1
38078,111.09699,-8.19598,QTS,1
38079,111.09708,-8.19572,QTS,1
38080,111.09721,-8.19562,QTS,1
38081,111.09732,-8.19535,QTS,1
38082,111.09745,-8.19508,QTS,1
38083,111.09796,-8.19459,QTS,1
38084,111.09816,-8.19428,QTS,1
38085,111.09828,-8.19417,QTS,1
38086,111.09847,-8.19396,QTS,1
38087,111.0987,-8.19373,QTS,1
38088,111.09895,-8.19335,QTS,1
38089,111.09897,-8.19314,QTS,1
38090,111.0991,-8.19287,QTS,1
38091,111.09919,-8.19259,QTS,1
38092,111.09927,-8.19246,QTS,1
38093,111.09945,-8.19243,QTS,1
38094,111.09978,-8.19248,QTS,1
38095,111.10075,-8.19215,QTS,1
38096,111.10114,-8.19218,QTS,1
38097,111.10148,-8.19216,QTS,1
38098,111.10184,-8.19205,QTS,1
38099,111.10199,-8.19194,QTS,1
38100,111.10216,-8.19197,QTS,1
38101,111.10273,-8.19221,QTS,1
38102,111.10286,-8.19233,QTS,1
38103,111.10343,-8.1925,QTS,1
38104,111.10371,-8.19255,QTS,1
38105,111.10385,-8.1928,QTS,1
38106,111.10403,-8.19284,QTS,1
38107,111.1041,-8.19298,QTS,1
38108,111.10417,-8.19329,QTS,1
38109,111.10434,-8.19355,QTS,1
38110,111.10461,-8.19382,QTS,1
38111,111.10489,-8.19399,QTS,1
38112,111.10521,-8.19415,QTS,1
38113,111.10554,-8.19449,QTS,1
38114,111.1059,-8.19466,QTS,1
38115,111.10624,-8.19478,QTS,1
38116,111.10658,-8.19482,QTS,1
38117,111.10676,-8.19475,QTS,1
38118,111.10714,-8.19458,QTS,1
38119,111.10748,-8.19456,QTS,1
38120,111.10782,-8.19455,QTS,1
38121,111.10815,-8.19456,QTS,1
38122,111.10829,-8.19433,QTS,1
38123,111.10843,-8.19428,QTS,1
38124,111.10877,-8.19421,QTS,1
38125,111.10909,-8.19411,QTS,1
38126,111.11436,-8.1921,QTS,1
38127,111.1143,-8.19232,QTS,1
38128,111.11335,-8.19425,QTS,1
38129,111.11277,-8.19428,QTS,1
38130,111.11242,-8.19427,QTS,1
38131,111.11212,-8.19432,QTS,1
38132,111.11184,-8.19452,QTS,1
38133,111.11154,-8.1947,QTS,1
38134,111.11102,-8.19469,QTS,1
38135,111.11071,-8.19471,QTS,1
38136,111.11052,-8.19467,QTS,1
38137,111.11024,-8.19444,QTS,1
38138,111.10987,-8.19443,QTS,1
38139,111.10969,-8.19444,QTS,1
38140,111.10939,-8.1943,QTS,1
38141,110.19613,-7.97464,QTS,1
38142,110.1959,-7.97443,QTS,1
38143,110.19555,-7.97392,QTS,1
38144,110.1952,-7.97383,QTS,1
38145,110.19471,-7.97352,QTS,1
38146,110.19446,-7.97334,QTS,1
38147,110.19406,-7.97287,QTS,1
38148,110.19368,-7.97239,QTS,1
38149,110.18718,-7.96805,QTS,1
38150,110.18415,-7.96616,QTS,1
38151,110.18203,-7.96568,QTS,1
38152,110.18159,-7.96552,QTS,1
38153,110.18118,-7.96547,QTS,1
38154,110.18003,-7.96461,QTS,1
38155,110.25441,-7.99593,QTS,1
38156,110.25424,-7.99596,QTS,1
38157,110.22801,-7.98731,QTS,1
38158,110.22783,-7.98731,QTS,1
38159,110.22761,-7.98754,QTS,1
38160,110.22271,-7.98698,QTS,1
38161,110.22243,-7.9869,QTS,1
38162,110.22229,-7.98679,QTS,1
38163,110.22199,-7.98683,QTS,1
38164,110.22167,-7.9868,QTS,1
38165,110.22152,-7.98683,QTS,1
38166,110.22125,-7.98692,QTS,1
38167,110.21811,-7.98704,QTS,1
38168,110.21704,-7.98723,QTS,1
38169,110.21569,-7.98663,QTS,1
38170,110.21551,-7.98658,QTS,1
38171,110.2152,-7.98665,QTS,1
38172,110.29737,-8.00765,QTS,1
38173,110.29703,-8.00775,QTS,1
38174,110.29652,-8.00849,QTS,1
38175,110.29641,-8.00836,QTS,1
38176,110.29658,-8.00809,QTS,1
38177,110.29739,-8.00735,QTS,1
38178,110.29896,-8.00604,QTS,1
38179,110.29879,-8.00631,QTS,1
38180,110.29829,-8.00663,QTS,1
38181,110.29809,-8.00667,QTS,1
38182,110.29976,-8.00544,QTS,1
38183,110.30057,-8.00499,QTS,1
38184,110.30068,-8.00488,QTS,1
38185,110.30079,-8.00456,QTS,1
38186,110.30145,-8.00417,QTS,1
38187,110.30175,-8.0041,QTS,1
38188,110.30218,-8.00401,QTS,1
38189,110.30219,-8.00343,QTS,1
38190,110.30207,-8.00305,QTS,1
38191,110.30196,-8.00286,QTS,1
38192,110.30185,-8.00243,QTS,1
38193,110.30186,-8.00224,QTS,1
38194,110.3008,-7.99983,QTS,1
38195,110.30063,-7.99953,QTS,1
38196,110.30045,-7.99489,QTS,1
38197,110.30027,-7.99488,QTS,1
38198,110.29994,-7.9947,QTS,1
38199,110.29976,-7.99454,QTS,1
38200,110.29922,-7.99322,QTS,1
38201,110.29962,-7.99193,QTS,1
38202,110.29991,-7.99168,QTS,1
38203,110.30051,-7.99134,QTS,1
38204,110.30093,-7.99128,QTS,1
38205,110.30119,-7.99075,QTS,1
38206,110.30125,-7.99055,QTS,1
38207,110.30342,-7.98944,QTS,1
38208,110.30295,-7.9889,QTS,1
38209,110.3028,-7.98832,QTS,1
38210,110.29612,-8.00833,QTS,1
38211,110.29596,-8.00836,QTS,1
38212,111.11353,-8.206,QTS,1
38213,111.11341,-8.2061,QTS,1
38214,111.11324,-8.20632,QTS,1
38215,111.11287,-8.20638,QTS,1
38216,111.11271,-8.20638,QTS,1
38217,111.10775,-8.20864,QTS,1
38218,111.10745,-8.20893,QTS,1
38219,111.10706,-8.20898,QTS,1
38220,111.10691,-8.20902,QTS,1
38221,111.10668,-8.20912,QTS,1
38222,111.10612,-8.20979,QTS,1
38223,111.10591,-8.21029,QTS,1
38224,111.10565,-8.21058,QTS,1
38225,111.1055,-8.21086,QTS,1
38226,111.10536,-8.21097,QTS,1
38227,111.10507,-8.21102,QTS,1
38228,111.10422,-8.21195,QTS,1
38229,111.10454,-8.21209,QTS,1
38230,111.10438,-8.21219,QTS,1
38231,111.1042,-8.21248,QTS,1
38232,111.11664,-8.20492,QTS,1
38233,111.11645,-8.20496,QTS,1
38234,111.11603,-8.20499,QTS,1
38235,111.11583,-8.205,QTS,1
38236,111.11556,-8.20517,QTS,1
38237,111.11545,-8.20547,QTS,1
38238,111.11514,-8.20539,QTS,1
38239,111.11485,-8.20554,QTS,1
38240,111.11466,-8.20553,QTS,1
38241,111.11426,-8.20548,QTS,1
38242,111.11393,-8.20568,QTS,1
38243,111.09329,-8.20734,QTS,1
38244,111.09309,-8.2071,QTS,1
38245,111.09287,-8.20685,QTS,1
38246,111.09255,-8.20682,QTS,1
38247,111.09273,-8.20658,QTS,1
38248,111.09204,-8.20633,QTS,1
38249,111.0923,-8.2061,QTS,1
38250,111.09241,-8.20592,QTS,1
38251,111.09174,-8.20585,QTS,1
38252,111.12079,-8.19898,QTS,1
38253,111.12072,-8.19912,QTS,1
38254,111.12173,-8.19407,QTS,1
38255,111.12165,-8.19425,QTS,1
38256,111.12177,-8.19441,QTS,1
38257,111.09171,-8.20532,QTS,1
38258,111.09185,-8.20502,QTS,1
38259,111.0917,-8.20456,QTS,1
38260,111.09174,-8.20422,QTS,1
38261,111.09191,-8.20211,QTS,1
38262,111.09199,-8.20185,QTS,1
38263,111.09218,-8.20164,QTS,1
38264,111.09285,-8.20111,QTS,1
38265,111.09337,-8.20056,QTS,1
38266,111.09362,-8.20049,QTS,1
38267,111.09433,-8.19998,QTS,1
38268,111.09466,-8.19994,QTS,1
38269,111.0948,-8.19962,QTS,1
38270,111.09504,-8.19902,QTS,1
38271,111.09517,-8.19874,QTS,1
38272,111.09627,-8.19732,QTS,1
38273,111.09638,-8.19703,QTS,1
38274,111.0965,-8.19675,QTS,1
38275,111.09678,-8.19649,QTS,1
38276,111.09685,-8.19632,QTS,1
38277,111.0971,-8.19586,QTS,1
38278,111.09737,-8.19569,QTS,1
38279,111.09747,-8.19542,QTS,1
38280,111.09781,-8.195,QTS,1
38281,111.09812,-8.19456,QTS,1
38282,111.09821,-8.19444,QTS,1
38283,111.09844,-8.19424,QTS,1
38284,111.09855,-8.19411,QTS,1
38285,111.09885,-8.19382,QTS,1
38286,111.09912,-8.19345,QTS,1
38287,111.09912,-8.19304,QTS,1
38288,111.09925,-8.19276,QTS,1
38289,111.09958,-8.19255,QTS,1
38290,111.09992,-8.19262,QTS,1
38291,111.1001,-8.1926,QTS,1
38292,111.10039,-8.19254,QTS,1
38293,111.10055,-8.19246,QTS,1
38294,111.10095,-8.19228,QTS,1
38295,111.10162,-8.19226,QTS,1
38296,111.1018,-8.19222,QTS,1
38297,111.10257,-8.19224,QTS,1
38298,111.10283,-8.19247,QTS,1
38299,111.10293,-8.19261,QTS,1
38300,111.10371,-8.1929,QTS,1
38301,111.10402,-8.19316,QTS,1
38302,111.10417,-8.19345,QTS,1
38303,111.1043,-8.19372,QTS,1
38304,111.10441,-8.19385,QTS,1
38305,111.10472,-8.19397,QTS,1
38306,111.10492,-8.19418,QTS,1
38307,111.10506,-8.19425,QTS,1
38308,111.1055,-8.19466,QTS,1
38309,111.1058,-8.1948,QTS,1
38310,111.1062,-8.19497,QTS,1
38311,111.10659,-8.19497,QTS,1
38312,111.10687,-8.1949,QTS,1
38313,111.10716,-8.19477,QTS,1
38314,111.1075,-8.19476,QTS,1
38315,111.10781,-8.19473,QTS,1
38316,111.10817,-8.19474,QTS,1
38317,111.10829,-8.19447,QTS,1
38318,111.10853,-8.19439,QTS,1
38319,111.10868,-8.19438,QTS,1
38320,111.10897,-8.19424,QTS,1
38321,111.11347,-8.19444,QTS,1
38322,111.11312,-8.19453,QTS,1
38323,111.11275,-8.19449,QTS,1
38324,111.11222,-8.1945,QTS,1
38325,111.11194,-8.19465,QTS,1
38326,111.11163,-8.19487,QTS,1
38327,111.11134,-8.19473,QTS,1
38328,111.11099,-8.19487,QTS,1
38329,111.11079,-8.19489,QTS,1
38330,111.11036,-8.19481,QTS,1
38331,111.11013,-8.19458,QTS,1
38332,111.10996,-8.19457,QTS,1
38333,111.10962,-8.19459,QTS,1
38334,111.10932,-8.19448,QTS,1
38335,110.21484,-7.98661,QTS,1
38336,110.19633,-7.97468,QTS,1
38337,110.19654,-7.97496,QTS,1
38338,110.19607,-7.97446,QTS,1
38339,110.19714,-7.97527,QTS,1
38340,110.19572,-7.97385,QTS,1
38341,110.19506,-7.97369,QTS,1
38342,110.19481,-7.97338,QTS,1
38343,110.19444,-7.97305,QTS,1
38344,110.19419,-7.97274,QTS,1
38345,110.19396,-7.97251,QTS,1
38346,110.19387,-7.97236,QTS,1
38347,110.18703,-7.96795,QTS,1
38348,110.18149,-7.96536,QTS,1
38349,110.18132,-7.96535,QTS,1
38350,110.18019,-7.96463,QTS,1
38351,110.16315,-7.956,QTS,1
38352,110.15451,-7.95154,QTS,1
38353,110.15422,-7.95138,QTS,1
38354,110.15356,-7.95097,QTS,1
38355,110.15339,-7.95089,QTS,1
38356,110.15307,-7.9508,QTS,1
38357,110.1493,-7.9488,QTS,1
38358,110.26827,-8.00105,QTS,1
38359,110.26743,-8.00106,QTS,1
38360,110.26726,-8.00108,QTS,1
38361,110.22321,-7.9868,QTS,1
38362,110.22258,-7.98686,QTS,1
38363,110.22194,-7.98663,QTS,1
38364,110.22175,-7.98662,QTS,1
38365,110.2214,-7.98669,QTS,1
38366,110.22124,-7.98675,QTS,1
38367,110.21583,-7.98651,QTS,1
38368,110.21546,-7.98639,QTS,1
38369,110.21513,-7.98647,QTS,1
38370,110.29729,-8.00749,QTS,1
38371,110.29676,-8.00774,QTS,1
38372,110.297,-8.0076,QTS,1
38373,110.29643,-8.0082,QTS,1
38374,110.29916,-8.00594,QTS,1
38375,110.29878,-8.00593,QTS,1
38376,110.29833,-8.00642,QTS,1
38377,110.29931,-8.00561,QTS,1
38378,110.29959,-8.00542,QTS,1
38379,110.29989,-8.00534,QTS,1
38380,110.30043,-8.00498,QTS,1
38381,110.30063,-8.00469,QTS,1
38382,110.30078,-8.00435,QTS,1
38383,110.30156,-8.00404,QTS,1
38384,110.30184,-8.00396,QTS,1
38385,110.302,-8.00391,QTS,1
38386,110.30204,-8.00336,QTS,1
38387,110.30175,-8.00287,QTS,1
38388,110.30167,-8.00251,QTS,1
38389,110.30079,-8.00018,QTS,1
38390,110.30064,-7.99992,QTS,1
38391,110.30044,-7.99964,QTS,1
38392,110.29954,-7.99463,QTS,1
38393,110.29877,-7.99247,QTS,1
38394,110.29969,-7.99172,QTS,1
38395,110.30036,-7.99121,QTS,1
38396,110.30089,-7.99112,QTS,1
38397,110.30107,-7.99039,QTS,1
38398,110.30322,-7.98936,QTS,1
38399,110.30299,-7.98909,QTS,1
38400,110.30327,-7.9838,QTS,1
38401,110.30312,-7.98365,QTS,1
38402,110.29614,-8.00816,QTS,1
38403,111.11348,-8.20582,QTS,1
38404,111.11326,-8.20605,QTS,1
38405,111.11315,-8.20618,QTS,1
38406,111.11291,-8.20623,QTS,1
38407,111.11267,-8.20623,QTS,1
38408,111.11252,-8.20617,QTS,1
38409,111.10756,-8.20857,QTS,1
38410,111.10739,-8.20873,QTS,1
38411,111.10706,-8.20881,QTS,1
38412,111.1068,-8.20889,QTS,1
38413,111.10667,-8.20894,QTS,1
38414,111.1064,-8.20902,QTS,1
38415,111.10608,-8.20934,QTS,1
38416,111.10591,-8.20969,QTS,1
38417,111.10576,-8.21001,QTS,1
38418,111.10573,-8.2103,QTS,1
38419,111.10563,-8.21042,QTS,1
38420,111.10519,-8.2109,QTS,1
38421,111.10423,-8.21212,QTS,1
38422,111.1167,-8.20475,QTS,1
38423,111.11634,-8.20482,QTS,1
38424,111.11613,-8.20483,QTS,1
38425,111.11544,-8.20528,QTS,1
38426,111.11525,-8.20523,QTS,1
38427,111.11496,-8.20539,QTS,1
38428,111.11458,-8.2054,QTS,1
38429,111.1144,-8.20536,QTS,1
38430,111.11408,-8.20542,QTS,1
38431,111.11393,-8.20553,QTS,1
38432,111.09393,-8.20854,QTS,1
38433,111.09364,-8.20799,QTS,1
38434,111.09393,-8.20816,QTS,1
38435,111.09403,-8.20799,QTS,1
38436,111.09342,-8.20725,QTS,1
38437,111.09343,-8.2071,QTS,1
38438,111.09321,-8.20699,QTS,1
38439,111.09304,-8.20675,QTS,1
38440,111.09273,-8.20676,QTS,1
38441,111.09288,-8.20648,QTS,1
38442,111.09209,-8.20611,QTS,1
38443,111.09263,-8.20593,QTS,1
38444,111.09232,-8.20573,QTS,1
38445,111.09242,-8.20555,QTS,1
38446,111.09201,-8.20582,QTS,1
38447,111.12066,-8.19882,QTS,1
38448,111.12052,-8.19912,QTS,1
38449,111.1216,-8.19393,QTS,1
38450,111.12148,-8.19425,QTS,1
38451,111.09188,-8.20537,QTS,1
38452,111.09203,-8.20511,QTS,1
38453,111.092,-8.20474,QTS,1
38454,111.09186,-8.20448,QTS,1
38455,111.09187,-8.20433,QTS,1
38456,111.09198,-8.20408,QTS,1
38457,111.09207,-8.20219,QTS,1
38458,111.09217,-8.20191,QTS,1
38459,111.09227,-8.20178,QTS,1
38460,111.09255,-8.20163,QTS,1
38461,111.09305,-8.20111,QTS,1
38462,111.09312,-8.20094,QTS,1
38463,111.09337,-8.20081,QTS,1
38464,111.09351,-8.2006,QTS,1
38465,111.09378,-8.20054,QTS,1
38466,111.09393,-8.20044,QTS,1
38467,111.09436,-8.20016,QTS,1
38468,111.09467,-8.20013,QTS,1
38469,111.09483,-8.19982,QTS,1
38470,111.09494,-8.1995,QTS,1
38471,111.09505,-8.19921,QTS,1
38472,111.09518,-8.19892,QTS,1
38473,111.09533,-8.19869,QTS,1
38474,111.09665,-8.19686,QTS,1
38475,111.09686,-8.19662,QTS,1
38476,111.09724,-8.19607,QTS,1
38477,111.09723,-8.19591,QTS,1
38478,111.09737,-8.19584,QTS,1
38479,111.0975,-8.19559,QTS,1
38480,111.09759,-8.19532,QTS,1
38481,111.09798,-8.19501,QTS,1
38482,111.09822,-8.19468,QTS,1
38483,111.09835,-8.19448,QTS,1
38484,111.09847,-8.19438,QTS,1
38485,111.09872,-8.19414,QTS,1
38486,111.09884,-8.19403,QTS,1
38487,111.09903,-8.19378,QTS,1
38488,111.09915,-8.19365,QTS,1
38489,111.09932,-8.19332,QTS,1
38490,111.0993,-8.19312,QTS,1
38491,111.09939,-8.19281,QTS,1
38492,111.09955,-8.19272,QTS,1
38493,111.1002,-8.19275,QTS,1
38494,111.10037,-8.19271,QTS,1
38495,111.10072,-8.19257,QTS,1
38496,111.10092,-8.19249,QTS,1
38497,111.10156,-8.19243,QTS,1
38498,111.10191,-8.19235,QTS,1
38499,111.1022,-8.1923,QTS,1
38500,111.10252,-8.19242,QTS,1
38501,111.10264,-8.19253,QTS,1
38502,111.10282,-8.19276,QTS,1
38503,111.10337,-8.1929,QTS,1
38504,111.10353,-8.1928,QTS,1
38505,111.10403,-8.19357,QTS,1
38506,111.10411,-8.19374,QTS,1
38507,111.10433,-8.19405,QTS,1
38508,111.10464,-8.19414,QTS,1
38509,111.10477,-8.19426,QTS,1
38510,111.10508,-8.19444,QTS,1
38511,111.10524,-8.19451,QTS,1
38512,111.1053,-8.19467,QTS,1
38513,111.1056,-8.19479,QTS,1
38514,111.10585,-8.19499,QTS,1
38515,111.10601,-8.19506,QTS,1
38516,111.10633,-8.19512,QTS,1
38517,111.10649,-8.1951,QTS,1
38518,111.10676,-8.19503,QTS,1
38519,111.10703,-8.19491,QTS,1
38520,111.10734,-8.19485,QTS,1
38521,111.10765,-8.19482,QTS,1
38522,111.10792,-8.19483,QTS,1
38523,111.10806,-8.19484,QTS,1
38524,111.10834,-8.19479,QTS,1
38525,111.10844,-8.19453,QTS,1
38526,111.10881,-8.19451,QTS,1
38527,111.10899,-8.19443,QTS,1
38528,111.11331,-8.19462,QTS,1
38529,111.11294,-8.19462,QTS,1
38530,111.11255,-8.19458,QTS,1
38531,111.11214,-8.19464,QTS,1
38532,111.11191,-8.19481,QTS,1
38533,111.11178,-8.1949,QTS,1
38534,111.11148,-8.19503,QTS,1
38535,111.11131,-8.19495,QTS,1
38536,111.11113,-8.19502,QTS,1
38537,111.11072,-8.19504,QTS,1
38538,111.11038,-8.19501,QTS,1
38539,111.11018,-8.19475,QTS,1
38540,111.10972,-8.19475,QTS,1
38541,111.10945,-8.19462,QTS,1
38542,110.21495,-7.98645,QTS,1
38543,110.19619,-7.97432,QTS,1
38544,110.1972,-7.97511,QTS,1
38545,110.19577,-7.97365,QTS,1
38546,110.19543,-7.97356,QTS,1
38547,110.19509,-7.97352,QTS,1
38548,110.19498,-7.97339,QTS,1
38549,110.19447,-7.9729,QTS,1
38550,110.19436,-7.97276,QTS,1
38551,110.19413,-7.97255,QTS,1
38552,110.19394,-7.9722,QTS,1
38553,110.18791,-7.96802,QTS,1
38554,110.1826,-7.96542,QTS,1
38555,110.1808,-7.96482,QTS,1
38556,110.18052,-7.96471,QTS,1
38557,110.18029,-7.96453,QTS,1
38558,110.17559,-7.96219,QTS,1
38559,110.16819,-7.95856,QTS,1
38560,110.16332,-7.9561,QTS,1
38561,110.16312,-7.95583,QTS,1
38562,110.15543,-7.95215,QTS,1
38563,110.15531,-7.95202,QTS,1
38564,110.15468,-7.95148,QTS,1
38565,110.15393,-7.95102,QTS,1
38566,110.15319,-7.95068,QTS,1
38567,110.26828,-8.00086,QTS,1
38568,110.26746,-8.00088,QTS,1
38569,110.26598,-8.00014,QTS,1
38570,110.22352,-7.98681,QTS,1
38571,110.22338,-7.98672,QTS,1
38572,110.22307,-7.9867,QTS,1
38573,110.22262,-7.9867,QTS,1
38574,110.22221,-7.98651,QTS,1
38575,110.22204,-7.9865,QTS,1
38576,110.22163,-7.98647,QTS,1
38577,110.22144,-7.98652,QTS,1
38578,110.22078,-7.98666,QTS,1
38579,110.21955,-7.98661,QTS,1
38580,110.21657,-7.98677,QTS,1
