coverage_id,tiv
23841,166000000
23842,166000000
23843,166000000
23844,166000000
23845,166000000
23846,166000000
23847,166000000
23848,166000000
23849,166000000
23850,166000000
23851,166000000
23852,166000000
23853,166000000
23854,166000000
23855,166000000
23856,166000000
23857,166000000
23858,166000000
23859,166000000
23860,166000000
23861,166000000
23862,166000000
23863,166000000
23864,166000000
23865,166000000
23866,166000000
23867,166000000
23868,166000000
23869,166000000
23870,166000000
23871,166000000
23872,166000000
23873,166000000
23874,166000000
23875,166000000
23876,166000000
23877,166000000
23878,166000000
23879,166000000
23880,166000000
23881,166000000
23882,166000000
23883,166000000
23884,166000000
23885,166000000
23886,166000000
23887,166000000
23888,166000000
23889,166000000
23890,166000000
23891,166000000
23892,166000000
23893,166000000
23894,166000000
23895,166000000
23896,166000000
23897,166000000
23898,166000000
23899,166000000
23900,166000000
23901,166000000
23902,166000000
23903,166000000
23904,166000000
23905,166000000
23906,166000000
23907,166000000
23908,166000000
23909,166000000
23910,166000000
23911,166000000
23912,166000000
23913,166000000
23914,166000000
23915,166000000
23916,166000000
23917,166000000
23918,166000000
23919,166000000
23920,166000000
23921,166000000
23922,166000000
23923,166000000
23924,166000000
23925,166000000
23926,166000000
23927,166000000
23928,166000000
23929,166000000
23930,166000000
23931,166000000
23932,166000000
23933,166000000
23934,166000000
23935,166000000
23936,166000000
23937,166000000
23938,166000000
23939,166000000
23940,166000000
23941,166000000
23942,166000000
23943,166000000
23944,166000000
23945,166000000
23946,166000000
23947,166000000
23948,166000000
23949,166000000
23950,166000000
23951,166000000
23952,166000000
23953,166000000
23954,166000000
23955,166000000
23956,166000000
23957,166000000
23958,166000000
23959,166000000
23960,166000000
23961,166000000
23962,166000000
23963,166000000
23964,166000000
23965,166000000
23966,166000000
23967,166000000
23968,166000000
23969,166000000
23970,166000000
23971,166000000
23972,166000000
23973,166000000
23974,166000000
23975,166000000
23976,166000000
23977,166000000
23978,166000000
23979,166000000
23980,166000000
23981,166000000
23982,166000000
23983,166000000
23984,166000000
23985,166000000
23986,166000000
23987,166000000
23988,166000000
23989,166000000
23990,166000000
23991,166000000
23992,166000000
23993,166000000
23994,166000000
23995,166000000
23996,166000000
23997,166000000
23998,166000000
23999,166000000
24000,166000000
24001,166000000
24002,166000000
24003,166000000
24004,166000000
24005,166000000
24006,166000000
24007,166000000
24008,166000000
24009,166000000
24010,166000000
24011,166000000
24012,166000000
24013,166000000
24014,166000000
24015,166000000
24016,166000000
24017,166000000
24018,166000000
24019,166000000
24020,166000000
24021,166000000
24022,166000000
24023,166000000
24024,166000000
24025,166000000
24026,166000000
24027,166000000
24028,166000000
24029,166000000
24030,166000000
24031,166000000
24032,166000000
24033,166000000
24034,166000000
24035,166000000
24036,166000000
24037,166000000
24038,166000000
24039,166000000
24040,166000000
24041,166000000
24042,166000000
24043,166000000
24044,166000000
24045,166000000
24046,166000000
24047,166000000
24048,166000000
24049,166000000
24050,166000000
24051,166000000
24052,166000000
24053,166000000
24054,166000000
24055,166000000
24056,166000000
24057,166000000
24058,166000000
24059,166000000
24060,166000000
24061,166000000
24062,166000000
24063,166000000
24064,166000000
24065,166000000
24066,166000000
24067,166000000
24068,166000000
24069,166000000
24070,166000000
24071,166000000
24072,166000000
24073,166000000
24074,166000000
24075,166000000
24076,166000000
24077,166000000
24078,166000000
24079,166000000
24080,166000000
24081,166000000
24082,166000000
24083,166000000
24084,166000000
24085,166000000
24086,166000000
24087,166000000
24088,166000000
24089,166000000
24090,166000000
24091,166000000
24092,166000000
24093,166000000
24094,166000000
24095,166000000
24096,166000000
24097,166000000
24098,166000000
24099,166000000
24100,166000000
24101,166000000
24102,166000000
24103,166000000
24104,166000000
24105,166000000
24106,166000000
24107,166000000
24108,166000000
24109,166000000
24110,166000000
24111,166000000
24112,166000000
24113,166000000
24114,166000000
24115,166000000
24116,166000000
24117,166000000
24118,166000000
24119,166000000
24120,166000000
24121,166000000
24122,166000000
24123,166000000
24124,166000000
24125,166000000
24126,166000000
24127,166000000
24128,166000000
24129,166000000
24130,166000000
24131,166000000
24132,166000000
24133,166000000
24134,166000000
24135,166000000
24136,166000000
24137,166000000
24138,166000000
24139,166000000
24140,166000000
24141,166000000
24142,166000000
24143,166000000
24144,166000000
24145,166000000
24146,166000000
24147,166000000
24148,166000000
24149,166000000
24150,166000000
24151,166000000
24152,166000000
24153,166000000
24154,166000000
24155,166000000
24156,166000000
24157,166000000
24158,166000000
24159,166000000
24160,166000000
24161,166000000
24162,166000000
24163,166000000
24164,166000000
24165,166000000
24166,166000000
24167,166000000
24168,166000000
24169,166000000
24170,166000000
24171,166000000
24172,166000000
24173,166000000
24174,166000000
24175,166000000
24176,166000000
24177,166000000
24178,166000000
24179,166000000
24180,166000000
24181,166000000
24182,166000000
24183,166000000
24184,166000000
24185,166000000
24186,166000000
24187,166000000
24188,166000000
24189,166000000
24190,166000000
24191,166000000
24192,166000000
24193,166000000
24194,166000000
24195,166000000
24196,166000000
24197,166000000
24198,166000000
24199,166000000
24200,166000000
24201,166000000
24202,166000000
24203,166000000
24204,166000000
24205,166000000
24206,166000000
24207,166000000
24208,166000000
24209,166000000
24210,166000000
24211,166000000
24212,166000000
24213,166000000
24214,166000000
24215,166000000
24216,166000000
24217,166000000
24218,166000000
24219,166000000
24220,166000000
24221,166000000
24222,166000000
24223,166000000
24224,166000000
24225,166000000
24226,166000000
24227,166000000
24228,166000000
24229,166000000
24230,166000000
24231,166000000
24232,166000000
24233,166000000
24234,166000000
24235,166000000
24236,166000000
24237,166000000
24238,166000000
24239,166000000
24240,166000000
24241,166000000
24242,166000000
24243,166000000
24244,166000000
24245,166000000
24246,166000000
24247,166000000
24248,166000000
24249,166000000
24250,166000000
24251,166000000
24252,166000000
24253,166000000
24254,166000000
24255,166000000
24256,166000000
24257,166000000
24258,166000000
24259,166000000
24260,166000000
24261,166000000
24262,166000000
24263,166000000
24264,166000000
24265,166000000
24266,166000000
24267,166000000
24268,166000000
24269,166000000
24270,166000000
24271,166000000
24272,166000000
24273,166000000
24274,166000000
24275,166000000
24276,166000000
24277,166000000
24278,166000000
24279,166000000
24280,166000000
24281,166000000
24282,166000000
24283,166000000
24284,166000000
24285,166000000
24286,166000000
24287,166000000
24288,166000000
24289,166000000
24290,166000000
24291,166000000
24292,166000000
24293,166000000
24294,166000000
24295,166000000
24296,166000000
24297,166000000
24298,166000000
24299,166000000
24300,166000000
24301,166000000
24302,166000000
24303,166000000
24304,166000000
24305,166000000
24306,166000000
24307,166000000
24308,166000000
24309,166000000
24310,166000000
24311,166000000
24312,166000000
24313,166000000
24314,166000000
24315,166000000
24316,166000000
24317,166000000
24318,166000000
24319,166000000
24320,166000000
24321,166000000
24322,166000000
24323,166000000
24324,166000000
24325,166000000
24326,166000000
24327,166000000
24328,166000000
24329,166000000
24330,166000000
24331,166000000
24332,166000000
24333,166000000
24334,166000000
24335,166000000
24336,166000000
24337,166000000
24338,166000000
24339,166000000
24340,166000000
24341,166000000
24342,166000000
24343,166000000
24344,166000000
24345,166000000
24346,166000000
24347,166000000
24348,166000000
24349,166000000
24350,166000000
24351,166000000
24352,166000000
24353,166000000
24354,166000000
24355,166000000
24356,166000000
24357,166000000
24358,166000000
24359,166000000
24360,166000000
24361,166000000
24362,166000000
24363,166000000
24364,166000000
24365,166000000
24366,166000000
24367,166000000
24368,166000000
24369,166000000
24370,166000000
24371,166000000
24372,166000000
24373,166000000
24374,166000000
24375,166000000
24376,166000000
24377,166000000
24378,166000000
24379,166000000
24380,166000000
24381,166000000
24382,166000000
24383,166000000
24384,166000000
24385,166000000
24386,166000000
24387,166000000
24388,166000000
24389,166000000
24390,166000000
24391,166000000
24392,166000000
24393,166000000
24394,166000000
24395,166000000
24396,166000000
24397,166000000
24398,166000000
24399,166000000
24400,166000000
24401,166000000
24402,166000000
24403,166000000
24404,166000000
24405,166000000
24406,166000000
24407,166000000
24408,166000000
24409,166000000
24410,166000000
24411,166000000
24412,166000000
24413,166000000
24414,166000000
24415,166000000
24416,166000000
24417,166000000
24418,166000000
24419,166000000
24420,166000000
24421,166000000
24422,166000000
24423,166000000
24424,166000000
24425,166000000
24426,166000000
24427,166000000
24428,166000000
24429,166000000
24430,166000000
24431,166000000
24432,166000000
24433,166000000
24434,166000000
24435,166000000
24436,166000000
24437,166000000
24438,166000000
24439,166000000
24440,166000000
24441,166000000
24442,166000000
24443,166000000
24444,166000000
24445,166000000
24446,166000000
24447,166000000
24448,166000000
24449,166000000
24450,166000000
24451,166000000
24452,166000000
24453,166000000
24454,166000000
24455,166000000
24456,166000000
24457,166000000
24458,166000000
24459,166000000
24460,166000000
24461,166000000
24462,166000000
24463,166000000
24464,166000000
24465,166000000
24466,166000000
24467,166000000
24468,166000000
24469,166000000
24470,166000000
24471,166000000
24472,166000000
24473,166000000
24474,166000000
24475,166000000
24476,166000000
24477,166000000
24478,166000000
24479,166000000
24480,166000000
24481,166000000
24482,166000000
24483,166000000
24484,166000000
24485,166000000
24486,166000000
24487,166000000
24488,166000000
24489,166000000
24490,166000000
24491,166000000
24492,166000000
24493,166000000
24494,166000000
24495,166000000
24496,166000000
24497,166000000
24498,166000000
24499,166000000
24500,166000000
24501,166000000
24502,166000000
24503,166000000
24504,166000000
24505,166000000
24506,166000000
24507,166000000
24508,166000000
24509,166000000
24510,166000000
24511,166000000
24512,166000000
24513,166000000
24514,166000000
24515,166000000
24516,166000000
24517,166000000
24518,166000000
24519,166000000
24520,166000000
24521,166000000
24522,166000000
24523,166000000
24524,166000000
24525,166000000
24526,166000000
24527,166000000
24528,166000000
24529,166000000
24530,166000000
24531,166000000
24532,166000000
24533,166000000
24534,166000000
24535,166000000
24536,166000000
24537,166000000
24538,166000000
24539,166000000
24540,166000000
24541,166000000
24542,166000000
24543,166000000
24544,166000000
24545,166000000
24546,166000000
24547,166000000
24548,166000000
24549,166000000
24550,166000000
24551,166000000
24552,166000000
24553,166000000
24554,166000000
24555,166000000
24556,166000000
24557,166000000
24558,166000000
24559,166000000
24560,166000000
24561,166000000
24562,166000000
24563,166000000
24564,166000000
24565,166000000
24566,166000000
24567,166000000
24568,166000000
24569,166000000
24570,166000000
24571,166000000
24572,166000000
24573,166000000
24574,166000000
24575,166000000
24576,166000000
24577,166000000
24578,166000000
24579,166000000
24580,166000000
24581,166000000
24582,166000000
24583,166000000
24584,166000000
24585,166000000
24586,166000000
24587,166000000
24588,166000000
24589,166000000
24590,166000000
24591,166000000
24592,166000000
24593,166000000
24594,166000000
24595,166000000
24596,166000000
24597,166000000
24598,166000000
24599,166000000
24600,166000000
24601,166000000
24602,166000000
24603,166000000
24604,166000000
24605,166000000
24606,166000000
24607,166000000
24608,166000000
24609,166000000
24610,166000000
24611,166000000
24612,166000000
24613,166000000
24614,166000000
24615,166000000
24616,166000000
24617,166000000
24618,166000000
24619,166000000
24620,166000000
24621,166000000
24622,166000000
24623,166000000
24624,166000000
24625,166000000
24626,166000000
24627,166000000
24628,166000000
24629,166000000
24630,166000000
24631,166000000
24632,166000000
24633,166000000
24634,166000000
24635,166000000
24636,166000000
24637,166000000
24638,166000000
24639,166000000
24640,166000000
24641,166000000
24642,166000000
24643,166000000
24644,166000000
24645,166000000
24646,166000000
24647,166000000
24648,166000000
24649,166000000
24650,166000000
24651,166000000
24652,166000000
24653,166000000
24654,166000000
24655,166000000
24656,166000000
24657,166000000
24658,166000000
24659,166000000
24660,166000000
24661,166000000
24662,166000000
24663,166000000
24664,166000000
24665,166000000
24666,166000000
24667,166000000
24668,166000000
24669,166000000
24670,166000000
24671,166000000
24672,166000000
24673,166000000
24674,166000000
24675,166000000
24676,166000000
24677,166000000
24678,166000000
24679,166000000
24680,166000000
24681,166000000
24682,166000000
24683,166000000
24684,166000000
24685,166000000
24686,166000000
24687,166000000
24688,166000000
24689,166000000
24690,166000000
24691,166000000
24692,166000000
24693,166000000
24694,166000000
24695,166000000
24696,166000000
24697,166000000
24698,166000000
24699,166000000
24700,166000000
24701,166000000
24702,166000000
24703,166000000
24704,166000000
24705,166000000
24706,166000000
24707,166000000
24708,166000000
24709,166000000
24710,166000000
24711,166000000
24712,166000000
24713,166000000
24714,166000000
24715,166000000
24716,166000000
24717,166000000
24718,166000000
24719,166000000
24720,166000000
24721,166000000
24722,166000000
24723,166000000
24724,166000000
24725,166000000
24726,166000000
24727,166000000
24728,166000000
24729,166000000
24730,166000000
24731,166000000
24732,166000000
24733,166000000
24734,166000000
24735,166000000
24736,166000000
24737,166000000
24738,166000000
24739,166000000
24740,166000000
24741,166000000
24742,166000000
24743,166000000
24744,166000000
24745,166000000
24746,166000000
24747,166000000
24748,166000000
24749,166000000
24750,166000000
24751,166000000
24752,166000000
24753,166000000
24754,166000000
24755,166000000
24756,166000000
24757,166000000
24758,166000000
24759,166000000
24760,166000000
24761,166000000
24762,166000000
24763,166000000
24764,166000000
24765,166000000
24766,166000000
24767,166000000
24768,166000000
24769,166000000
24770,166000000
24771,166000000
24772,166000000
24773,166000000
24774,166000000
24775,166000000
24776,166000000
24777,166000000
24778,166000000
24779,166000000
24780,166000000
24781,166000000
24782,166000000
24783,166000000
24784,166000000
24785,166000000
24786,166000000
24787,166000000
24788,166000000
24789,166000000
24790,166000000
24791,166000000
24792,166000000
24793,166000000
24794,166000000
24795,166000000
24796,166000000
24797,166000000
24798,166000000
24799,166000000
24800,166000000
24801,166000000
24802,166000000
24803,166000000
24804,166000000
24805,166000000
24806,166000000
24807,166000000
24808,166000000
24809,166000000
24810,166000000
24811,166000000
24812,166000000
24813,166000000
24814,166000000
24815,166000000
24816,166000000
24817,166000000
24818,166000000
24819,166000000
24820,166000000
24821,166000000
24822,166000000
24823,166000000
24824,166000000
24825,166000000
24826,166000000
24827,166000000
24828,166000000
24829,166000000
24830,166000000
24831,166000000
24832,166000000
24833,166000000
24834,166000000
24835,166000000
24836,166000000
24837,166000000
24838,166000000
24839,166000000
24840,166000000
24841,166000000
24842,166000000
24843,166000000
24844,166000000
24845,166000000
24846,166000000
24847,166000000
24848,166000000
24849,166000000
24850,166000000
24851,166000000
24852,166000000
24853,166000000
24854,166000000
24855,166000000
24856,166000000
24857,166000000
24858,166000000
24859,166000000
24860,166000000
24861,166000000
24862,166000000
24863,166000000
24864,166000000
24865,166000000
24866,166000000
24867,166000000
24868,166000000
24869,166000000
24870,166000000
24871,166000000
24872,166000000
24873,166000000
24874,166000000
24875,166000000
24876,166000000
24877,166000000
24878,166000000
24879,166000000
24880,166000000
24881,166000000
24882,166000000
24883,166000000
24884,166000000
24885,166000000
24886,166000000
24887,166000000
24888,166000000
24889,166000000
24890,166000000
24891,166000000
24892,166000000
24893,166000000
24894,166000000
24895,166000000
24896,166000000
24897,166000000
24898,166000000
24899,166000000
24900,166000000
24901,166000000
24902,166000000
24903,166000000
24904,166000000
24905,166000000
24906,166000000
24907,166000000
24908,166000000
24909,166000000
24910,166000000
24911,166000000
24912,166000000
24913,166000000
24914,166000000
24915,166000000
24916,166000000
24917,166000000
24918,166000000
24919,166000000
24920,166000000
24921,166000000
24922,166000000
24923,166000000
24924,166000000
24925,166000000
24926,166000000
24927,166000000
24928,166000000
24929,166000000
24930,166000000
24931,166000000
24932,166000000
24933,166000000
24934,166000000
24935,166000000
24936,166000000
24937,166000000
24938,166000000
24939,166000000
24940,166000000
24941,166000000
24942,166000000
24943,166000000
24944,166000000
24945,166000000
24946,166000000
24947,166000000
24948,166000000
24949,166000000
24950,166000000
24951,166000000
24952,166000000
24953,166000000
24954,166000000
24955,166000000
24956,166000000
24957,166000000
24958,166000000
24959,166000000
24960,166000000
24961,166000000
24962,166000000
24963,166000000
24964,166000000
24965,166000000
24966,166000000
24967,166000000
24968,166000000
24969,166000000
24970,166000000
24971,166000000
24972,166000000
24973,166000000
24974,166000000
24975,166000000
24976,166000000
24977,166000000
24978,166000000
24979,166000000
24980,166000000
24981,166000000
24982,166000000
24983,166000000
24984,166000000
24985,166000000
24986,166000000
24987,166000000
24988,166000000
24989,166000000
24990,166000000
24991,166000000
24992,166000000
24993,166000000
24994,166000000
24995,166000000
24996,166000000
24997,166000000
24998,166000000
24999,166000000
25000,166000000
25001,166000000
25002,166000000
25003,166000000
25004,166000000
25005,166000000
25006,166000000
25007,166000000
25008,166000000
25009,166000000
25010,166000000
25011,166000000
25012,166000000
25013,166000000
25014,166000000
25015,166000000
25016,166000000
25017,166000000
25018,166000000
25019,166000000
25020,166000000
25021,166000000
25022,166000000
25023,166000000
25024,166000000
25025,166000000
25026,166000000
25027,166000000
25028,166000000
25029,166000000
25030,166000000
25031,166000000
25032,166000000
25033,166000000
25034,166000000
25035,166000000
25036,166000000
25037,166000000
25038,166000000
25039,166000000
25040,166000000
25041,166000000
25042,166000000
25043,166000000
25044,166000000
25045,166000000
25046,166000000
25047,166000000
25048,166000000
25049,166000000
25050,166000000
25051,166000000
25052,166000000
25053,166000000
25054,166000000
25055,166000000
25056,166000000
25057,166000000
25058,166000000
25059,166000000
25060,166000000
25061,166000000
25062,166000000
25063,166000000
25064,166000000
25065,166000000
25066,166000000
25067,166000000
25068,166000000
25069,166000000
25070,166000000
25071,166000000
25072,166000000
25073,166000000
25074,166000000
25075,166000000
25076,166000000
25077,166000000
25078,166000000
25079,166000000
25080,166000000
25081,166000000
25082,166000000
25083,166000000
25084,166000000
25085,166000000
25086,166000000
25087,166000000
25088,166000000
25089,166000000
25090,166000000
25091,166000000
25092,166000000
25093,166000000
25094,166000000
25095,166000000
25096,166000000
25097,166000000
25098,166000000
25099,166000000
25100,166000000
25101,166000000
25102,166000000
25103,166000000
25104,166000000
25105,166000000
25106,166000000
25107,166000000
25108,166000000
25109,166000000
25110,166000000
25111,166000000
25112,166000000
25113,166000000
25114,166000000
25115,166000000
25116,166000000
25117,166000000
25118,166000000
25119,166000000
25120,166000000
25121,166000000
25122,166000000
25123,166000000
25124,166000000
25125,166000000
25126,166000000
25127,166000000
25128,166000000
25129,166000000
25130,166000000
25131,166000000
25132,166000000
25133,166000000
25134,166000000
25135,166000000
25136,166000000
25137,166000000
25138,166000000
25139,166000000
25140,166000000
25141,166000000
25142,166000000
25143,166000000
25144,166000000
25145,166000000
25146,166000000
25147,166000000
25148,166000000
25149,166000000
25150,166000000
25151,166000000
25152,166000000
25153,166000000
25154,166000000
25155,166000000
25156,166000000
25157,166000000
25158,166000000
25159,166000000
25160,166000000
25161,166000000
25162,166000000
25163,166000000
25164,166000000
25165,166000000
25166,166000000
25167,166000000
25168,166000000
25169,166000000
25170,166000000
25171,166000000
25172,166000000
25173,166000000
25174,166000000
25175,166000000
25176,166000000
25177,166000000
25178,166000000
25179,166000000
25180,166000000
25181,166000000
25182,166000000
25183,166000000
25184,166000000
25185,166000000
25186,166000000
25187,166000000
25188,166000000
25189,166000000
25190,166000000
25191,166000000
25192,166000000
25193,166000000
25194,166000000
25195,166000000
25196,166000000
25197,166000000
25198,166000000
25199,166000000
25200,166000000
25201,166000000
25202,166000000
25203,166000000
25204,166000000
25205,166000000
25206,166000000
25207,166000000
25208,166000000
25209,166000000
25210,166000000
25211,166000000
25212,166000000
25213,166000000
25214,166000000
25215,166000000
25216,166000000
25217,166000000
25218,166000000
25219,166000000
25220,166000000
25221,166000000
25222,166000000
25223,166000000
25224,166000000
25225,166000000
25226,166000000
25227,166000000
25228,166000000
25229,166000000
25230,166000000
25231,166000000
25232,166000000
25233,166000000
25234,166000000
25235,166000000
25236,166000000
25237,166000000
25238,166000000
25239,166000000
25240,166000000
25241,166000000
25242,166000000
25243,166000000
25244,166000000
25245,166000000
25246,166000000
25247,166000000
25248,166000000
25249,166000000
25250,166000000
25251,166000000
25252,166000000
25253,166000000
25254,166000000
25255,166000000
25256,166000000
25257,166000000
25258,166000000
25259,166000000
25260,166000000
25261,166000000
25262,166000000
25263,166000000
25264,166000000
25265,166000000
25266,166000000
25267,166000000
25268,166000000
25269,166000000
25270,166000000
25271,166000000
25272,166000000
25273,166000000
25274,166000000
25275,166000000
25276,166000000
25277,166000000
25278,166000000
25279,166000000
25280,166000000
25281,166000000
25282,166000000
25283,166000000
25284,166000000
25285,166000000
25286,166000000
25287,166000000
25288,166000000
25289,166000000
25290,166000000
25291,166000000
25292,166000000
25293,166000000
25294,166000000
25295,166000000
25296,166000000
25297,166000000
25298,166000000
25299,166000000
25300,166000000
25301,166000000
25302,166000000
25303,166000000
25304,166000000
25305,166000000
25306,166000000
25307,166000000
25308,166000000
25309,166000000
25310,166000000
25311,166000000
25312,166000000
25313,166000000
25314,166000000
25315,166000000
25316,166000000
25317,166000000
25318,166000000
25319,166000000
25320,166000000
25321,166000000
25322,166000000
25323,166000000
25324,166000000
25325,166000000
25326,166000000
25327,166000000
25328,166000000
25329,166000000
25330,166000000
25331,166000000
25332,166000000
25333,166000000
25334,166000000
25335,166000000
25336,166000000
25337,166000000
25338,166000000
25339,166000000
25340,166000000
25341,166000000
25342,166000000
25343,166000000
25344,166000000
25345,166000000
25346,166000000
25347,166000000
25348,166000000
25349,166000000
25350,166000000
25351,166000000
25352,166000000
25353,166000000
25354,166000000
25355,166000000
25356,166000000
25357,166000000
25358,166000000
25359,166000000
25360,166000000
25361,166000000
25362,166000000
25363,166000000
25364,166000000
25365,166000000
25366,166000000
25367,166000000
25368,166000000
25369,166000000
25370,166000000
25371,166000000
25372,166000000
25373,166000000
25374,166000000
25375,166000000
25376,166000000
25377,166000000
25378,166000000
25379,166000000
25380,166000000
25381,166000000
25382,166000000
25383,166000000
25384,166000000
25385,166000000
25386,166000000
25387,166000000
25388,166000000
25389,166000000
25390,166000000
25391,166000000
25392,166000000
25393,166000000
25394,166000000
25395,166000000
25396,166000000
25397,166000000
25398,166000000
25399,166000000
25400,166000000
25401,166000000
25402,166000000
25403,166000000
25404,166000000
25405,166000000
25406,166000000
25407,166000000
25408,166000000
25409,166000000
25410,166000000
25411,166000000
25412,166000000
25413,166000000
25414,166000000
25415,166000000
25416,166000000
25417,166000000
25418,166000000
25419,166000000
25420,166000000
25421,166000000
25422,166000000
25423,166000000
25424,166000000
25425,166000000
25426,166000000
25427,166000000
25428,166000000
25429,166000000
25430,166000000
25431,166000000
25432,166000000
25433,166000000
25434,166000000
25435,166000000
25436,166000000
25437,166000000
25438,166000000
25439,166000000
25440,166000000
25441,166000000
25442,166000000
25443,166000000
25444,166000000
25445,166000000
25446,166000000
25447,166000000
25448,166000000
25449,166000000
25450,166000000
25451,166000000
25452,166000000
25453,166000000
25454,166000000
25455,166000000
25456,166000000
25457,166000000
25458,166000000
25459,166000000
25460,166000000
25461,166000000
25462,166000000
25463,166000000
25464,166000000
25465,166000000
25466,166000000
25467,166000000
25468,166000000
25469,166000000
25470,166000000
25471,166000000
25472,166000000
25473,166000000
25474,166000000
25475,166000000
25476,166000000
25477,166000000
25478,166000000
25479,166000000
25480,166000000
25481,166000000
25482,166000000
25483,166000000
25484,166000000
25485,166000000
25486,166000000
25487,166000000
25488,166000000
25489,166000000
25490,166000000
25491,166000000
25492,166000000
25493,166000000
25494,166000000
25495,166000000
25496,166000000
25497,166000000
25498,166000000
25499,166000000
25500,166000000
25501,166000000
25502,166000000
25503,166000000
25504,166000000
25505,166000000
25506,166000000
25507,166000000
25508,166000000
25509,166000000
25510,166000000
25511,166000000
25512,166000000
25513,166000000
25514,166000000
25515,166000000
25516,166000000
25517,166000000
25518,166000000
25519,166000000
25520,166000000
25521,166000000
25522,166000000
25523,166000000
25524,166000000
25525,166000000
25526,166000000
25527,166000000
25528,166000000
25529,166000000
25530,166000000
25531,166000000
25532,166000000
25533,166000000
25534,166000000
25535,166000000
25536,166000000
25537,166000000
25538,166000000
25539,166000000
25540,166000000
25541,166000000
25542,166000000
25543,166000000
25544,166000000
25545,166000000
25546,166000000
25547,166000000
25548,166000000
25549,166000000
25550,166000000
25551,166000000
25552,166000000
25553,166000000
25554,166000000
25555,166000000
25556,166000000
25557,166000000
25558,166000000
25559,166000000
25560,166000000
25561,166000000
25562,166000000
25563,166000000
25564,166000000
25565,166000000
25566,166000000
25567,166000000
25568,166000000
25569,166000000
25570,166000000
25571,166000000
25572,166000000
25573,166000000
25574,166000000
25575,166000000
25576,166000000
25577,166000000
25578,166000000
25579,166000000
25580,166000000
25581,166000000
25582,166000000
25583,166000000
25584,166000000
25585,166000000
25586,166000000
25587,166000000
25588,166000000
25589,166000000
25590,166000000
25591,166000000
25592,166000000
25593,166000000
25594,166000000
25595,166000000
25596,166000000
25597,166000000
25598,166000000
25599,166000000
25600,166000000
25601,166000000
25602,166000000
25603,166000000
25604,166000000
25605,166000000
25606,166000000
25607,166000000
25608,166000000
25609,166000000
25610,166000000
25611,166000000
25612,166000000
25613,166000000
25614,166000000
25615,166000000
25616,166000000
25617,166000000
25618,166000000
25619,166000000
25620,166000000
25621,166000000
25622,166000000
25623,166000000
25624,166000000
25625,166000000
25626,166000000
25627,166000000
25628,166000000
25629,166000000
25630,166000000
25631,166000000
25632,166000000
25633,166000000
25634,166000000
25635,166000000
25636,166000000
25637,166000000
25638,166000000
25639,166000000
25640,166000000
25641,166000000
25642,166000000
25643,166000000
25644,166000000
25645,166000000
25646,166000000
25647,166000000
25648,166000000
25649,166000000
25650,166000000
25651,166000000
25652,166000000
25653,166000000
25654,166000000
25655,166000000
25656,166000000
25657,166000000
25658,166000000
25659,166000000
25660,166000000
25661,166000000
25662,166000000
25663,166000000
25664,166000000
25665,166000000
25666,166000000
25667,166000000
25668,166000000
25669,166000000
25670,166000000
25671,166000000
25672,166000000
25673,166000000
25674,166000000
25675,166000000
25676,166000000
25677,166000000
25678,166000000
25679,166000000
25680,166000000
25681,166000000
25682,166000000
25683,166000000
25684,166000000
25685,166000000
25686,166000000
25687,166000000
25688,166000000
25689,166000000
25690,166000000
25691,166000000
25692,166000000
25693,166000000
25694,166000000
25695,166000000
25696,166000000
25697,166000000
25698,166000000
25699,166000000
25700,166000000
25701,166000000
25702,166000000
25703,166000000
25704,166000000
25705,166000000
25706,166000000
25707,166000000
25708,166000000
25709,166000000
25710,166000000
25711,166000000
25712,166000000
25713,166000000
25714,166000000
25715,166000000
25716,166000000
25717,166000000
25718,166000000
25719,166000000
25720,166000000
25721,166000000
25722,166000000
25723,166000000
25724,166000000
25725,166000000
25726,166000000
25727,166000000
25728,166000000
25729,166000000
25730,166000000
25731,166000000
25732,166000000
25733,166000000
25734,166000000
25735,166000000
25736,166000000
25737,166000000
25738,166000000
25739,166000000
25740,166000000
25741,166000000
25742,166000000
25743,166000000
25744,166000000
25745,166000000
25746,166000000
25747,166000000
25748,166000000
25749,166000000
25750,166000000
25751,166000000
25752,166000000
25753,166000000
25754,166000000
25755,166000000
25756,166000000
25757,166000000
25758,166000000
25759,166000000
25760,166000000
25761,166000000
25762,166000000
25763,166000000
25764,166000000
25765,166000000
25766,166000000
25767,166000000
25768,166000000
25769,166000000
25770,166000000
25771,166000000
25772,166000000
25773,166000000
25774,166000000
25775,166000000
25776,166000000
25777,166000000
25778,166000000
25779,166000000
25780,166000000
25781,166000000
25782,166000000
25783,166000000
25784,166000000
25785,166000000
25786,166000000
25787,166000000
25788,166000000
25789,166000000
25790,166000000
25791,166000000
25792,166000000
25793,166000000
25794,166000000
25795,166000000
25796,166000000
25797,166000000
25798,166000000
25799,166000000
25800,166000000
25801,166000000
25802,166000000
25803,166000000
25804,166000000
25805,166000000
25806,166000000
25807,166000000
25808,166000000
25809,166000000
25810,166000000
25811,166000000
25812,166000000
25813,166000000
25814,166000000
25815,166000000
25816,166000000
25817,166000000
25818,166000000
25819,166000000
25820,166000000
25821,166000000
25822,166000000
25823,166000000
25824,166000000
25825,166000000
25826,166000000
25827,166000000
25828,166000000
25829,166000000
25830,166000000
25831,166000000
25832,166000000
25833,166000000
25834,166000000
25835,166000000
25836,166000000
25837,166000000
25838,166000000
