event_id,period_no,occ_year,occ_month,occ_day
270,3278,3278,1,1
271,3310,3310,1,1
272,3334,3334,1,1
273,3356,3356,1,1
274,3381,3381,1,1
275,3431,3431,1,1
276,3437,3437,1,1
277,3438,3438,1,1
278,3442,3442,1,1
279,3446,3446,1,1
280,3482,3482,1,1
281,3488,3488,1,1
282,3497,3497,1,1
283,3507,3507,1,1
284,3531,3531,1,1
285,3544,3544,1,1
286,3547,3547,1,1
287,3551,3551,1,1
288,3557,3557,1,1
289,3559,3559,1,1
290,3566,3566,1,1
291,3614,3614,1,1
292,3623,3623,1,1
293,3631,3631,1,1
294,3646,3646,1,1
295,3647,3647,1,1
296,3663,3663,1,1
297,3670,3670,1,1
298,3692,3692,1,1
299,3701,3701,1,1
300,3702,3702,1,1
301,3703,3703,1,1
302,3712,3712,1,1
303,3716,3716,1,1
304,3724,3724,1,1
305,3728,3728,1,1
306,3737,3737,1,1
307,3765,3765,1,1
308,3767,3767,1,1
309,3770,3770,1,1
310,3771,3771,1,1
311,3779,3779,1,1
312,3784,3784,1,1
313,3790,3790,1,1
314,3791,3791,1,1
315,3813,3813,1,1
316,3815,3815,1,1
317,3816,3816,1,1
318,3837,3837,1,1
319,3842,3842,1,1
320,3852,3852,1,1
321,3864,3864,1,1
322,3869,3869,1,1
323,3871,3871,1,1
324,3910,3910,1,1
325,3916,3916,1,1
326,3917,3917,1,1
327,3931,3931,1,1
328,3933,3933,1,1
329,3968,3968,1,1
330,3972,3972,1,1
331,3976,3976,1,1
332,3988,3988,1,1
333,3990,3990,1,1
334,3993,3993,1,1
335,3994,3994,1,1
336,3995,3995,1,1
337,3999,3999,1,1
338,4008,4008,1,1
339,4018,4018,1,1
340,4027,4027,1,1
341,4037,4037,1,1
342,4067,4067,1,1
343,4110,4110,1,1
344,4115,4115,1,1
345,4122,4122,1,1
346,4143,4143,1,1
347,4154,4154,1,1
348,4177,4177,1,1
349,4178,4178,1,1
350,4182,4182,1,1
351,4196,4196,1,1
352,4220,4220,1,1
353,4291,4291,1,1
354,4296,4296,1,1
355,4297,4297,1,1
356,4299,4299,1,1
357,4302,4302,1,1
358,4304,4304,1,1
359,4314,4314,1,1
360,4319,4319,1,1
361,4338,4338,1,1
362,4347,4347,1,1
363,4367,4367,1,1
364,4434,4434,1,1
365,4436,4436,1,1
366,4440,4440,1,1
367,4471,4471,1,1
368,4495,4495,1,1
369,4498,4498,1,1
370,4502,4502,1,1
371,4513,4513,1,1
372,4518,4518,1,1
373,4537,4537,1,1
374,4538,4538,1,1
375,4540,4540,1,1
376,4545,4545,1,1
377,4560,4560,1,1
378,4589,4589,1,1
379,4602,4602,1,1
380,4607,4607,1,1
381,4614,4614,1,1
382,4626,4626,1,1
383,4636,4636,1,1
384,4655,4655,1,1
385,4662,4662,1,1
386,4684,4684,1,1
387,4693,4693,1,1
388,4713,4713,1,1
389,4721,4721,1,1
390,4724,4724,1,1
391,4726,4726,1,1
392,4737,4737,1,1
393,4748,4748,1,1
394,4749,4749,1,1
395,4750,4750,1,1
396,4751,4751,1,1
397,4785,4785,1,1
398,4811,4811,1,1
399,4835,4835,1,1
400,4852,4852,1,1
401,4884,4884,1,1
402,4901,4901,1,1
403,4903,4903,1,1
404,4922,4922,1,1
405,4929,4929,1,1
406,4933,4933,1,1
407,4935,4935,1,1
408,4970,4970,1,1
409,4974,4974,1,1
410,4990,4990,1,1
411,4992,4992,1,1
412,5042,5042,1,1
413,5044,5044,1,1
414,5045,5045,1,1
415,5046,5046,1,1
416,5060,5060,1,1
417,5066,5066,1,1
418,5080,5080,1,1
419,5081,5081,1,1
420,5084,5084,1,1
421,5091,5091,1,1
422,5104,5104,1,1
423,5107,5107,1,1
424,5113,5113,1,1
425,5121,5121,1,1
426,5125,5125,1,1
427,5127,5127,1,1
428,5131,5131,1,1
429,5132,5132,1,1
430,5134,5134,1,1
431,5137,5137,1,1
432,5163,5163,1,1
433,5185,5185,1,1
434,5204,5204,1,1
435,5207,5207,1,1
436,5213,5213,1,1
437,5219,5219,1,1
438,5224,5224,1,1
439,5233,5233,1,1
440,5235,5235,1,1
441,5237,5237,1,1
442,5242,5242,1,1
443,5255,5255,1,1
444,5283,5283,1,1
445,5295,5295,1,1
446,5298,5298,1,1
447,5317,5317,1,1
448,5318,5318,1,1
449,5324,5324,1,1
450,5331,5331,1,1
451,5348,5348,1,1
452,5352,5352,1,1
453,5371,5371,1,1
454,5372,5372,1,1
455,5389,5389,1,1
456,5398,5398,1,1
457,5409,5409,1,1
458,5415,5415,1,1
459,5420,5420,1,1
460,5427,5427,1,1
461,5439,5439,1,1
462,5453,5453,1,1
463,5455,5455,1,1
464,5478,5478,1,1
465,5497,5497,1,1
466,5506,5506,1,1
467,5512,5512,1,1
468,5516,5516,1,1
469,5535,5535,1,1
470,5554,5554,1,1
471,5558,5558,1,1
472,5583,5583,1,1
473,5626,5626,1,1
474,5633,5633,1,1
475,5670,5670,1,1
476,5680,5680,1,1
477,5687,5687,1,1
478,5689,5689,1,1
479,5699,5699,1,1
480,5701,5701,1,1
481,5704,5704,1,1
482,5708,5708,1,1
483,5724,5724,1,1
484,5728,5728,1,1
485,5751,5751,1,1
486,5757,5757,1,1
487,5768,5768,1,1
488,5785,5785,1,1
489,5791,5791,1,1
490,5798,5798,1,1
491,5802,5802,1,1
492,5809,5809,1,1
493,5859,5859,1,1
494,5875,5875,1,1
495,5886,5886,1,1
496,5889,5889,1,1
497,5894,5894,1,1
498,5909,5909,1,1
499,5910,5910,1,1
500,5929,5929,1,1
501,5937,5937,1,1
502,5950,5950,1,1
503,5958,5958,1,1
504,5962,5962,1,1
505,5977,5977,1,1
506,6012,6012,1,1
507,6054,6054,1,1
508,6056,6056,1,1
509,6066,6066,1,1
510,6078,6078,1,1
511,6095,6095,1,1
512,6104,6104,1,1
513,6114,6114,1,1
514,6120,6120,1,1
515,6125,6125,1,1
516,6131,6131,1,1
517,6135,6135,1,1
518,6142,6142,1,1
519,6154,6154,1,1
520,6158,6158,1,1
521,6179,6179,1,1
522,6187,6187,1,1
523,6191,6191,1,1
524,6205,6205,1,1
525,6231,6231,1,1
526,6235,6235,1,1
527,6236,6236,1,1
528,6239,6239,1,1
529,6250,6250,1,1
530,6252,6252,1,1
531,6266,6266,1,1
532,6289,6289,1,1
533,6302,6302,1,1
534,6312,6312,1,1
535,6330,6330,1,1
536,6331,6331,1,1
537,6335,6335,1,1
538,6344,6344,1,1
539,6362,6362,1,1
540,6367,6367,1,1
541,6381,6381,1,1
542,6400,6400,1,1
543,6411,6411,1,1
544,6417,6417,1,1
545,6434,6434,1,1
546,6436,6436,1,1
547,6449,6449,1,1
548,6452,6452,1,1
549,6456,6456,1,1
550,6459,6459,1,1
551,6462,6462,1,1
552,6464,6464,1,1
553,6468,6468,1,1
554,6476,6476,1,1
555,6478,6478,1,1
556,6483,6483,1,1
557,6488,6488,1,1
558,6489,6489,1,1
559,6500,6500,1,1
560,6501,6501,1,1
561,6524,6524,1,1
562,6549,6549,1,1
563,6558,6558,1,1
564,6559,6559,1,1
565,6566,6566,1,1
566,6569,6569,1,1
567,6575,6575,1,1
568,6604,6604,1,1
569,6606,6606,1,1
570,6612,6612,1,1
571,6614,6614,1,1
572,6628,6628,1,1
573,6629,6629,1,1
574,6644,6644,1,1
575,6645,6645,1,1
576,6665,6665,1,1
577,6678,6678,1,1
578,6680,6680,1,1
579,6689,6689,1,1
580,6690,6690,1,1
581,6692,6692,1,1
582,6706,6706,1,1
583,6716,6716,1,1
584,6724,6724,1,1
585,6761,6761,1,1
586,6785,6785,1,1
587,6786,6786,1,1
588,6792,6792,1,1
589,6796,6796,1,1
590,6810,6810,1,1
591,6812,6812,1,1
592,6817,6817,1,1
593,6832,6832,1,1
594,6834,6834,1,1
595,6840,6840,1,1
596,6851,6851,1,1
597,6864,6864,1,1
598,6865,6865,1,1
599,6908,6908,1,1
600,6909,6909,1,1
601,6911,6911,1,1
602,6916,6916,1,1
603,6919,6919,1,1
604,6941,6941,1,1
605,6948,6948,1,1
606,6959,6959,1,1
607,6961,6961,1,1
608,7023,7023,1,1
609,7025,7025,1,1
610,7038,7038,1,1
611,7039,7039,1,1
612,7044,7044,1,1
613,7095,7095,1,1
614,7109,7109,1,1
615,7158,7158,1,1
616,7182,7182,1,1
617,7193,7193,1,1
618,7200,7200,1,1
619,7209,7209,1,1
620,7211,7211,1,1
621,7224,7224,1,1
622,7227,7227,1,1
623,7247,7247,1,1
624,7277,7277,1,1
625,7288,7288,1,1
626,7291,7291,1,1
627,7294,7294,1,1
628,7308,7308,1,1
629,7359,7359,1,1
630,7367,7367,1,1
631,7383,7383,1,1
632,7384,7384,1,1
633,7397,7397,1,1
634,7401,7401,1,1
635,7409,7409,1,1
636,7412,7412,1,1
637,7414,7414,1,1
638,7415,7415,1,1
639,7421,7421,1,1
640,7423,7423,1,1
641,7425,7425,1,1
642,7432,7432,1,1
643,7435,7435,1,1
644,7436,7436,1,1
645,7444,7444,1,1
646,7449,7449,1,1
647,7459,7459,1,1
648,7465,7465,1,1
649,7471,7471,1,1
650,7479,7479,1,1
651,7513,7513,1,1
652,7515,7515,1,1
653,7531,7531,1,1
654,7532,7532,1,1
655,7545,7545,1,1
656,7592,7592,1,1
657,7597,7597,1,1
658,7602,7602,1,1
659,7613,7613,1,1
660,7615,7615,1,1
661,7627,7627,1,1
662,7630,7630,1,1
663,7648,7648,1,1
664,7664,7664,1,1
665,7680,7680,1,1
666,7685,7685,1,1
667,7700,7700,1,1
668,7701,7701,1,1
669,7734,7734,1,1
670,7774,7774,1,1
671,7801,7801,1,1
672,7806,7806,1,1
673,7811,7811,1,1
674,7836,7836,1,1
675,7837,7837,1,1
676,7848,7848,1,1
677,7880,7880,1,1
678,7882,7882,1,1
679,7884,7884,1,1
680,7893,7893,1,1
681,7894,7894,1,1
682,7907,7907,1,1
683,7908,7908,1,1
684,7932,7932,1,1
685,7933,7933,1,1
686,7945,7945,1,1
687,7959,7959,1,1
688,7967,7967,1,1
689,7972,7972,1,1
690,8046,8046,1,1
691,8055,8055,1,1
692,8059,8059,1,1
693,8070,8070,1,1
694,8079,8079,1,1
695,8080,8080,1,1
696,8084,8084,1,1
697,8136,8136,1,1
698,8137,8137,1,1
699,8138,8138,1,1
700,8139,8139,1,1
701,8149,8149,1,1
702,8164,8164,1,1
703,8187,8187,1,1
704,8226,8226,1,1
705,8228,8228,1,1
706,8238,8238,1,1
707,8281,8281,1,1
708,8298,8298,1,1
709,8299,8299,1,1
710,8308,8308,1,1
711,8332,8332,1,1
712,8340,8340,1,1
713,8341,8341,1,1
714,8348,8348,1,1
715,8355,8355,1,1
716,8377,8377,1,1
717,8385,8385,1,1
718,8392,8392,1,1
719,8401,8401,1,1
720,8415,8415,1,1
721,8432,8432,1,1
722,8438,8438,1,1
723,8440,8440,1,1
724,8441,8441,1,1
725,8456,8456,1,1
726,8464,8464,1,1
727,8465,8465,1,1
728,8471,8471,1,1
729,8476,8476,1,1
730,8479,8479,1,1
731,8506,8506,1,1
732,8534,8534,1,1
733,8547,8547,1,1
734,8578,8578,1,1
735,8608,8608,1,1
736,8609,8609,1,1
737,8615,8615,1,1
738,8619,8619,1,1
739,8659,8659,1,1
740,8671,8671,1,1
741,8672,8672,1,1
742,8701,8701,1,1
743,8711,8711,1,1
744,8730,8730,1,1
745,8734,8734,1,1
746,8739,8739,1,1
747,8760,8760,1,1
748,8765,8765,1,1
749,8768,8768,1,1
750,8778,8778,1,1
751,8783,8783,1,1
752,8787,8787,1,1
753,8792,8792,1,1
754,8846,8846,1,1
755,8859,8859,1,1
756,8873,8873,1,1
757,8890,8890,1,1
758,8903,8903,1,1
759,8906,8906,1,1
760,8931,8931,1,1
761,8933,8933,1,1
762,8953,8953,1,1
763,8958,8958,1,1
764,8962,8962,1,1
765,8975,8975,1,1
766,8978,8978,1,1
767,8985,8985,1,1
768,8986,8986,1,1
769,9022,9022,1,1
770,9039,9039,1,1
771,9049,9049,1,1
772,9050,9050,1,1
773,9076,9076,1,1
774,9084,9084,1,1
775,9087,9087,1,1
776,9092,9092,1,1
777,9121,9121,1,1
778,9132,9132,1,1
779,9155,9155,1,1
780,9172,9172,1,1
781,9176,9176,1,1
782,9222,9222,1,1
783,9229,9229,1,1
784,9231,9231,1,1
785,9236,9236,1,1
786,9237,9237,1,1
787,9246,9246,1,1
788,9256,9256,1,1
789,9291,9291,1,1
790,9295,9295,1,1
791,9304,9304,1,1
792,9313,9313,1,1
793,9322,9322,1,1
794,9331,9331,1,1
795,9359,9359,1,1
796,9361,9361,1,1
797,9362,9362,1,1
798,9372,9372,1,1
799,9379,9379,1,1
800,9381,9381,1,1
801,9388,9388,1,1
802,9390,9390,1,1
803,9392,9392,1,1
804,9393,9393,1,1
805,9397,9397,1,1
806,9404,9404,1,1
807,9405,9405,1,1
808,9407,9407,1,1
809,9437,9437,1,1
810,9438,9438,1,1
811,9449,9449,1,1
812,9452,9452,1,1
813,9459,9459,1,1
814,9491,9491,1,1
815,9519,9519,1,1
816,9521,9521,1,1
817,9524,9524,1,1
818,9525,9525,1,1
819,9543,9543,1,1
820,9562,9562,1,1
821,9568,9568,1,1
822,9569,9569,1,1
823,9583,9583,1,1
824,9585,9585,1,1
825,9605,9605,1,1
826,9654,9654,1,1
827,9675,9675,1,1
828,9677,9677,1,1
829,9678,9678,1,1
830,9685,9685,1,1
831,9714,9714,1,1
832,9715,9715,1,1
833,9729,9729,1,1
834,9735,9735,1,1
835,9738,9738,1,1
836,9756,9756,1,1
837,9780,9780,1,1
838,9787,9787,1,1
839,9791,9791,1,1
840,9792,9792,1,1
841,9801,9801,1,1
842,9803,9803,1,1
843,9811,9811,1,1
844,9823,9823,1,1
845,9838,9838,1,1
846,9841,9841,1,1
847,9853,9853,1,1
848,9862,9862,1,1
849,9865,9865,1,1
850,9873,9873,1,1
851,9890,9890,1,1
852,9905,9905,1,1
853,9906,9906,1,1
854,9920,9920,1,1
855,9934,9934,1,1
856,9945,9945,1,1
857,9957,9957,1,1
858,9961,9961,1,1
859,9962,9962,1,1
860,9963,9963,1,1
861,9990,9990,1,1
862,10009,10009,1,1
863,10012,10012,1,1
864,10016,10016,1,1
865,10019,10019,1,1
866,10023,10023,1,1
867,10041,10041,1,1
868,10043,10043,1,1
869,10045,10045,1,1
870,10057,10057,1,1
871,10059,10059,1,1
872,10065,10065,1,1
873,10066,10066,1,1
874,10081,10081,1,1
875,10095,10095,1,1
876,10104,10104,1,1
877,10108,10108,1,1
878,10111,10111,1,1
879,10116,10116,1,1
880,10168,10168,1,1
881,10172,10172,1,1
882,10176,10176,1,1
883,10182,10182,1,1
884,10192,10192,1,1
885,10216,10216,1,1
886,10223,10223,1,1
887,10252,10252,1,1
888,10261,10261,1,1
889,10271,10271,1,1
890,10272,10272,1,1
891,10306,10306,1,1
892,10319,10319,1,1
893,10331,10331,1,1
894,10340,10340,1,1
895,10348,10348,1,1
896,10352,10352,1,1
897,10353,10353,1,1
898,10359,10359,1,1
899,10371,10371,1,1
900,10373,10373,1,1
901,10379,10379,1,1
902,10405,10405,1,1
903,10423,10423,1,1
904,10434,10434,1,1
905,10458,10458,1,1
906,10528,10528,1,1
907,10534,10534,1,1
908,10547,10547,1,1
909,10554,10554,1,1
910,10567,10567,1,1
911,10581,10581,1,1
912,10582,10582,1,1
913,10601,10601,1,1
914,10634,10634,1,1
915,10654,10654,1,1
916,10655,10655,1,1
917,10667,10667,1,1
918,10671,10671,1,1
919,10710,10710,1,1
920,10711,10711,1,1
921,10721,10721,1,1
922,10788,10788,1,1
923,10794,10794,1,1
924,10811,10811,1,1
925,10820,10820,1,1
926,10822,10822,1,1
927,10835,10835,1,1
928,10839,10839,1,1
929,10844,10844,1,1
930,10845,10845,1,1
931,10853,10853,1,1
932,10855,10855,1,1
933,10862,10862,1,1
934,10868,10868,1,1
935,10875,10875,1,1
936,10877,10877,1,1
937,10891,10891,1,1
938,10892,10892,1,1
939,10907,10907,1,1
940,10915,10915,1,1
941,10928,10928,1,1
942,10930,10930,1,1
943,10933,10933,1,1
944,10967,10967,1,1
945,10985,10985,1,1
946,10999,10999,1,1
947,11052,11052,1,1
948,11073,11073,1,1
949,11086,11086,1,1
950,11088,11088,1,1
951,11110,11110,1,1
952,11118,11118,1,1
953,11155,11155,1,1
954,11165,11165,1,1
955,11180,11180,1,1
956,11226,11226,1,1
957,11228,11228,1,1
958,11235,11235,1,1
959,11236,11236,1,1
960,11237,11237,1,1
961,11276,11276,1,1
962,11326,11326,1,1
963,11369,11369,1,1
964,11379,11379,1,1
965,11380,11380,1,1
966,11384,11384,1,1
967,11391,11391,1,1
968,11396,11396,1,1
969,11404,11404,1,1
970,11428,11428,1,1
971,11436,11436,1,1
972,11456,11456,1,1
973,11471,11471,1,1
974,11484,11484,1,1
975,11503,11503,1,1
976,11507,11507,1,1
977,11514,11514,1,1
978,11520,11520,1,1
979,11521,11521,1,1
980,11525,11525,1,1
981,11571,11571,1,1
982,11572,11572,1,1
983,11588,11588,1,1
984,11616,11616,1,1
985,11622,11622,1,1
986,11635,11635,1,1
987,11643,11643,1,1
988,11675,11675,1,1
989,11701,11701,1,1
990,11713,11713,1,1
991,11798,11798,1,1
992,11800,11800,1,1
993,11804,11804,1,1
994,11809,11809,1,1
995,11830,11830,1,1
996,11831,11831,1,1
997,11841,11841,1,1
998,11843,11843,1,1
999,11852,11852,1,1
1000,11871,11871,1,1
1001,11882,11882,1,1
1002,11886,11886,1,1
1003,11888,11888,1,1
1004,11909,11909,1,1
1005,11915,11915,1,1
1006,11917,11917,1,1
1007,11935,11935,1,1
1008,11942,11942,1,1
1009,11996,11996,1,1
1010,12004,12004,1,1
1011,12005,12005,1,1
1012,12006,12006,1,1
1013,12015,12015,1,1
1014,12016,12016,1,1
1015,12032,12032,1,1
1016,12049,12049,1,1
1017,12054,12054,1,1
1018,12070,12070,1,1
1019,12105,12105,1,1
1020,12112,12112,1,1
1021,12124,12124,1,1
1022,12128,12128,1,1
1023,12139,12139,1,1
1024,12165,12165,1,1
1025,12168,12168,1,1
1026,12172,12172,1,1
1027,12211,12211,1,1
1028,12214,12214,1,1
1029,12218,12218,1,1
1030,12223,12223,1,1
1031,12227,12227,1,1
1032,12235,12235,1,1
1033,12278,12278,1,1
1034,12281,12281,1,1
1035,12285,12285,1,1
1036,12292,12292,1,1
1037,12312,12312,1,1
1038,12315,12315,1,1
1039,12324,12324,1,1
1040,12329,12329,1,1
1041,12335,12335,1,1
1042,12340,12340,1,1
1043,12349,12349,1,1
1044,12351,12351,1,1
1045,12362,12362,1,1
1046,12391,12391,1,1
1047,12395,12395,1,1
1048,12397,12397,1,1
1049,12401,12401,1,1
1050,12404,12404,1,1
1051,12432,12432,1,1
1052,12433,12433,1,1
1053,12462,12462,1,1
1054,12465,12465,1,1
1055,12491,12491,1,1
1056,12510,12510,1,1
1057,12513,12513,1,1
1058,12515,12515,1,1
1059,12541,12541,1,1
1060,12544,12544,1,1
1061,12561,12561,1,1
1062,12581,12581,1,1
1063,12584,12584,1,1
1064,12586,12586,1,1
1065,12591,12591,1,1
1066,12619,12619,1,1
1067,12633,12633,1,1
1068,12655,12655,1,1
1069,12662,12662,1,1
1070,12666,12666,1,1
1071,12680,12680,1,1
1072,12681,12681,1,1
1073,12686,12686,1,1
1074,12732,12732,1,1
1075,12733,12733,1,1
1076,12754,12754,1,1
1077,12756,12756,1,1
1078,12763,12763,1,1
1079,12764,12764,1,1
1080,12809,12809,1,1
1081,12812,12812,1,1
1082,12813,12813,1,1
1083,12825,12825,1,1
1084,12853,12853,1,1
1085,12867,12867,1,1
1086,12870,12870,1,1
1087,12879,12879,1,1
1088,12897,12897,1,1
1089,12903,12903,1,1
1090,12916,12916,1,1
1091,12921,12921,1,1
1092,12923,12923,1,1
1093,12924,12924,1,1
1094,12938,12938,1,1
1095,12994,12994,1,1
1096,12999,12999,1,1
1097,13048,13048,1,1
1098,13051,13051,1,1
1099,13054,13054,1,1
1100,13063,13063,1,1
1101,13069,13069,1,1
1102,13072,13072,1,1
1103,13079,13079,1,1
1104,13080,13080,1,1
1105,13083,13083,1,1
1106,13089,13089,1,1
1107,13090,13090,1,1
1108,13120,13120,1,1
1109,13134,13134,1,1
1110,13139,13139,1,1
1111,13166,13166,1,1
1112,13177,13177,1,1
1113,13183,13183,1,1
1114,13185,13185,1,1
1115,13206,13206,1,1
1116,13212,13212,1,1
1117,13222,13222,1,1
1118,13247,13247,1,1
1119,13254,13254,1,1
1120,13262,13262,1,1
1121,13269,13269,1,1
1122,13275,13275,1,1
1123,13279,13279,1,1
1124,13282,13282,1,1
1125,13309,13309,1,1
1126,13333,13333,1,1
1127,13336,13336,1,1
1128,13363,13363,1,1
1129,13369,13369,1,1
1130,13389,13389,1,1
1131,13428,13428,1,1
1132,13450,13450,1,1
1133,13454,13454,1,1
1134,13455,13455,1,1
1135,13457,13457,1,1
1136,13470,13470,1,1
1137,13474,13474,1,1
1138,13483,13483,1,1
1139,13508,13508,1,1
1140,13522,13522,1,1
1141,13528,13528,1,1
1142,13530,13530,1,1
1143,13541,13541,1,1
1144,13548,13548,1,1
1145,13550,13550,1,1
1146,13555,13555,1,1
1147,13573,13573,1,1
1148,13575,13575,1,1
1149,13578,13578,1,1
1150,13581,13581,1,1
1151,13622,13622,1,1
1152,13630,13630,1,1
1153,13635,13635,1,1
1154,13640,13640,1,1
1155,13651,13651,1,1
1156,13656,13656,1,1
1157,13700,13700,1,1
1158,13714,13714,1,1
1159,13715,13715,1,1
1160,13727,13727,1,1
